county,office,district,party,candidate,votes
Adams,U.S. Representative,4,Libertarian,Ryan Cooper,71
Adams,U.S. Representative,4,Republican,"Tracy ""Justice"" Wright",195
Adams,U.S. Representative,4,Democratic,Douglas E. McKinley,583
Adams,U.S. Representative,4,Independent,Evan Jones,67
Adams,U.S. Representative,4,Republican,Sarena Sloot,198
Adams,U.S. Representative,4,Republican,Dan Newhouse,2284
Adams,U.S. Representative,4,,Write-in,2
Adams,Governor,,StandupAmerica,Alex Tsimerman,2
Adams,Governor,,Republican,Phil Fortunato,74
Adams,Governor,,Unaffiliated,Ryan Ryals,5
Adams,Governor,,Trump Republican,Leon Aaron Lawson,58
Adams,Governor,,Socialist Workers,Henry Clay Dennison,4
Adams,Governor,,Republican,Tim Eyman,192
Adams,Governor,,Green,Liz Hallock,8
Adams,Governor,,Trump Republican,Goodspaceguy,7
Adams,Governor,,Democrat,Omari Tahir Garrett,10
Adams,Governor,,Democratic,Don L. Rivers,22
Adams,Governor,,Republican,Martin L. 'Iceman' Wheeler,4
Adams,Governor,,Republican,Raul Garcia,1100
Adams,Governor,,Republican,Tylor Grow,4
Adams,Governor,,Propertarianist,Winston Wilkes,2
Adams,Governor,,States No Party Preference,Brian R. Weed,7
Adams,Governor,,Independent,Thor Amundson,4
Adams,Governor,,Democratic,Gene Hart,16
Adams,Governor,,American Patriot,William (Bill) Miller,3
Adams,Governor,,Republican,Matthew Murray,14
Adams,Governor,,Independent,Dylan B. Nails,1
Adams,Governor,,States No Party Preference,Cameron M. Vessey,0
Adams,Governor,,Fifth Republic,David W. Blomstrom,1
Adams,Governor,,Trump Republican,Anton Sakharov,13
Adams,Governor,,States No Party Preference,Craig Campbell,3
Adams,Governor,,Pre2016 Republican,Nate Herzog,6
Adams,Governor,,States No Party Preference,Cregan M. Newhouse,6
Adams,Governor,,Republican,Ian Gonzales,5
Adams,Governor,,Democratic,Cairo D'Almeida,8
Adams,Governor,,Independent,Elaina J. Gonzalez,9
Adams,Governor,,Democratic,Jay Inslee,597
Adams,Governor,,Republican,Joshua Freed,269
Adams,Governor,,Cascadia Labour,David Voltz,1
Adams,Governor,,New-Liberty,Joshua Wolf,2
Adams,Governor,,Republican,Loren Culp,1074
Adams,Governor,,Republican,Richard L. Carpenter,8
Adams,Governor,,Republican,Bill Hirt,2
Adams,Governor,,,Write-in,0
Adams,Lt. Governor,,Republican,Joseph Brumbles,455
Adams,Lt. Governor,,Libertarian,Jared Frerichs,53
Adams,Lt. Governor,,Republican,Ann Davison Sattler,631
Adams,Lt. Governor,,Democratic,James R. Rafferty,102
Adams,Lt. Governor,,Democratic,Marko Liias,113
Adams,Lt. Governor,,Libertarian,Matt Seymour,28
Adams,Lt. Governor,,Democratic,Michelle Jasmer,276
Adams,Lt. Governor,,Republican,Bill Penor,183
Adams,Lt. Governor,,Republican,Richard (Dick) Muri,402
Adams,Lt. Governor,,Democratic,Denny Heck,206
Adams,Lt. Governor,,Republican,Marty McClendon,688
Adams,Lt. Governor,,,Write-in,13
Adams,Secretary of State,,Independent,Ed Minger,111
Adams,Secretary of State,,Progressive,Gentry Lange,31
Adams,Secretary of State,,Republican,Kim Wyman,2640
Adams,Secretary of State,,Democratic,Gael Tarleton,590
Adams,Secretary of State,,,Write-in,3
Adams,State Treasurer,,Republican,Duane A. Davidson,2643
Adams,State Treasurer,,Democratic,Mike Pellicciotti,719
Adams,State Treasurer,,,Write-in,4
Adams,State Auditor,,Democratic,Joshua Casey,211
Adams,State Auditor,,Republican,Chris Leyba,2536
Adams,State Auditor,,Democratic,Pat (Patrice) McCarthy,610
Adams,State Auditor,,,Write-in,4
Adams,Attorney General,,Republican,Matt Larkin,1114
Adams,Attorney General,,GOP,Mike Vaska,398
Adams,Attorney General,,Republican,Brett Rogers,1014
Adams,Attorney General,,Democratic,Bob Ferguson,778
Adams,Attorney General,,,Write-in,1
Adams,Commissioner of Public Lands,,Republican,Cameron Whitney,797
Adams,Commissioner of Public Lands,,Republican,Steve Sharon,572
Adams,Commissioner of Public Lands,,Democratic,Hilary Franz,651
Adams,Commissioner of Public Lands,,Libertarian,Kelsey Reyes,109
Adams,Commissioner of Public Lands,,Republican,Maryam Abasbarzy,79
Adams,Commissioner of Public Lands,,Republican,Sue Kuehl Pederson,829
Adams,Commissioner of Public Lands,,Democratic,Frank Wallbrown,112
Adams,Commissioner of Public Lands,,,Write-in,4
Adams,Superintendent of Public Instruction,,,Ron Higgins,808
Adams,Superintendent of Public Instruction,,,Maia Espinoza,969
Adams,Superintendent of Public Instruction,,,Stan Lippmann,73
Adams,Superintendent of Public Instruction,,,David Spring,196
Adams,Superintendent of Public Instruction,,,Dennis Wick,228
Adams,Superintendent of Public Instruction,,,Chris Reykdal,676
Adams,Superintendent of Public Instruction,,,Write-in,18
Adams,Insurance Commissioner,,Libertarian,Anthony Welti,396
Adams,Insurance Commissioner,,Republican,Chirayu Avinash Patel,1990
Adams,Insurance Commissioner,,Democratic,Mike Kreidler,854
Adams,Insurance Commissioner,,,Write-in,9
Adams,State Senator,9,Democratic,Jenn Goulet,702
Adams,State Senator,9,GOP,Mark G. Schoesler,2744
Adams,State Senator,9,,Write-in,10
Adams,State Representative Pos. 1,9,Libertarian,Brett Borden,446
Adams,State Representative Pos. 1,9,Republican,Mary Dye,2861
Adams,State Representative Pos. 1,9,,Write-in,20
Adams,State Representative Pos. 2,9,GOP,Joe Schmick,2733
Adams,State Representative Pos. 2,9,,Write-in,75
Adams,County Commissioner District 1,,Republican,John N Marshall,462
Adams,County Commissioner District 1,,Republican,Dan Blankenship,1093
Adams,County Commissioner District 1,,Trump Republican,Glen R Stockwell,375
Adams,County Commissioner District 1,,,Write-in,14
Adams,County Commissioner District 2,,Republican,Jay R Weise,486
Adams,County Commissioner District 2,,Republican,Ken Johnson,269
Adams,County Commissioner District 2,,,Write-in,14
Adams,CEMETERY DISTRICT 1 Maintenance and Operation Levy,,,Approved,93
Adams,CEMETERY DISTRICT 1 Maintenance and Operation Levy,,,Rejected,41
Adams,LIND PARK AND RECREATION 3 Maintenance and Operation Levy,,,Approved,187
Adams,LIND PARK AND RECREATION 3 Maintenance and Operation Levy,,,Rejected,135
Adams,RITZVILLE PARK AND RECREATION 4 Maintenance and Operation Levy,,,Approved,537
Adams,RITZVILLE PARK AND RECREATION 4 Maintenance and Operation Levy,,,Rejected,479
Adams,Ritzville Rural SE Precinct Committee Officer - Republican,,,Phillip Peterson,73
Adams,Ritzville Rural SE Precinct Committee Officer - Republican,,,John E Faure,30
Asotin,U.S. Representative,5,Democratic,Chris Armitage,958
Asotin,U.S. Representative,5,Independent,Brendan O'Regan,202
Asotin,U.S. Representative,5,Republican,Stephen T. Major,767
Asotin,U.S. Representative,5,Democratic,Dave Wilson,1054
Asotin,U.S. Representative,5,Republican,Cathy McMorris Rodgers,3934
Asotin,U.S. Representative,5,,Write-in,9
Asotin,Governor,,StandupAmerica,Alex Tsimerman,10
Asotin,Governor,,Republican,Phil Fortunato,303
Asotin,Governor,,Unaffiliated,Ryan Ryals,14
Asotin,Governor,,Trump Republican,Leon Aaron Lawson,352
Asotin,Governor,,Socialist Workers,Henry Clay Dennison,3
Asotin,Governor,,Republican,Tim Eyman,639
Asotin,Governor,,Green,Liz Hallock,26
Asotin,Governor,,Trump Republican,Goodspaceguy,41
Asotin,Governor,,Democrat,Omari Tahir Garrett,24
Asotin,Governor,,Democratic,Don L. Rivers,81
Asotin,Governor,,Republican,Martin L. 'Iceman' Wheeler,18
Asotin,Governor,,Republican,Raul Garcia,814
Asotin,Governor,,Republican,Tylor Grow,17
Asotin,Governor,,Propertarianist,Winston Wilkes,3
Asotin,Governor,,States No Party Preference,Brian R. Weed,15
Asotin,Governor,,Independent,Thor Amundson,23
Asotin,Governor,,Democratic,Gene Hart,43
Asotin,Governor,,American Patriot,William (Bill) Miller,17
Asotin,Governor,,Republican,Matthew Murray,49
Asotin,Governor,,Independent,Dylan B. Nails,15
Asotin,Governor,,States No Party Preference,Cameron M. Vessey,8
Asotin,Governor,,Fifth Republic,David W. Blomstrom,3
Asotin,Governor,,Trump Republican,Anton Sakharov,78
Asotin,Governor,,States No Party Preference,Craig Campbell,7
Asotin,Governor,,Pre2016 Republican,Nate Herzog,25
Asotin,Governor,,States No Party Preference,Cregan M. Newhouse,8
Asotin,Governor,,Republican,Ian Gonzales,16
Asotin,Governor,,Democratic,Cairo D'Almeida,17
Asotin,Governor,,Independent,Elaina J. Gonzalez,33
Asotin,Governor,,Democratic,Jay Inslee,2179
Asotin,Governor,,Republican,Joshua Freed,436
Asotin,Governor,,Cascadia Labour,David Voltz,1
Asotin,Governor,,New-Liberty,Joshua Wolf,5
Asotin,Governor,,Republican,Loren Culp,1620
Asotin,Governor,,Republican,Richard L. Carpenter,41
Asotin,Governor,,Republican,Bill Hirt,30
Asotin,Governor,,,Write-in,13
Asotin,Lt. Governor,,Republican,Joseph Brumbles,851
Asotin,Lt. Governor,,Libertarian,Jared Frerichs,69
Asotin,Lt. Governor,,Republican,Ann Davison Sattler,956
Asotin,Lt. Governor,,Democratic,James R. Rafferty,442
Asotin,Lt. Governor,,Democratic,Marko Liias,330
Asotin,Lt. Governor,,Libertarian,Matt Seymour,122
Asotin,Lt. Governor,,Democratic,Michelle Jasmer,661
Asotin,Lt. Governor,,Republican,Bill Penor,330
Asotin,Lt. Governor,,Republican,Richard (Dick) Muri,753
Asotin,Lt. Governor,,Democratic,Denny Heck,751
Asotin,Lt. Governor,,Republican,Marty McClendon,1122
Asotin,Lt. Governor,,,Write-in,19
Asotin,Secretary of State,,Independent,Ed Minger,313
Asotin,Secretary of State,,Progressive,Gentry Lange,72
Asotin,Secretary of State,,Republican,Kim Wyman,4451
Asotin,Secretary of State,,Democratic,Gael Tarleton,1910
Asotin,Secretary of State,,,Write-in,13
Asotin,State Treasurer,,Republican,Duane A. Davidson,4458
Asotin,State Treasurer,,Democratic,Mike Pellicciotti,2264
Asotin,State Treasurer,,,Write-in,16
Asotin,State Auditor,,Democratic,Joshua Casey,601
Asotin,State Auditor,,Republican,Chris Leyba,4183
Asotin,State Auditor,,Democratic,Pat (Patrice) McCarthy,1903
Asotin,State Auditor,,,Write-in,13
Asotin,Attorney General,,Republican,Matt Larkin,1850
Asotin,Attorney General,,GOP,Mike Vaska,551
Asotin,Attorney General,,Republican,Brett Rogers,1856
Asotin,Attorney General,,Democratic,Bob Ferguson,2388
Asotin,Attorney General,,,Write-in,11
Asotin,Commissioner of Public Lands,,Republican,Cameron Whitney,1303
Asotin,Commissioner of Public Lands,,Republican,Steve Sharon,1019
Asotin,Commissioner of Public Lands,,Democratic,Hilary Franz,1818
Asotin,Commissioner of Public Lands,,Libertarian,Kelsey Reyes,223
Asotin,Commissioner of Public Lands,,Republican,Maryam Abasbarzy,136
Asotin,Commissioner of Public Lands,,Republican,Sue Kuehl Pederson,1432
Asotin,Commissioner of Public Lands,,Democratic,Frank Wallbrown,458
Asotin,Commissioner of Public Lands,,,Write-in,15
Asotin,Superintendent of Public Instruction,,,Ron Higgins,1577
Asotin,Superintendent of Public Instruction,,,Maia Espinoza,1503
Asotin,Superintendent of Public Instruction,,,Stan Lippmann,215
Asotin,Superintendent of Public Instruction,,,David Spring,515
Asotin,Superintendent of Public Instruction,,,Dennis Wick,615
Asotin,Superintendent of Public Instruction,,,Chris Reykdal,1252
Asotin,Superintendent of Public Instruction,,,Write-in,52
Asotin,Insurance Commissioner,,Libertarian,Anthony Welti,652
Asotin,Insurance Commissioner,,Republican,Chirayu Avinash Patel,3414
Asotin,Insurance Commissioner,,Democratic,Mike Kreidler,2439
Asotin,Insurance Commissioner,,,Write-in,20
Asotin,State Senator,9,Democratic,Jenn Goulet,2268
Asotin,State Senator,9,GOP,Mark G. Schoesler,4398
Asotin,State Senator,9,,Write-in,38
Asotin,State Representative Pos. 1,9,Libertarian,Brett Borden,1382
Asotin,State Representative Pos. 1,9,Republican,Mary Dye,4999
Asotin,State Representative Pos. 1,9,,Write-in,88
Asotin,State Representative Pos. 2,9,GOP,Joe Schmick,5151
Asotin,State Representative Pos. 2,9,,Write-in,288
Asotin,COMMISSIONER DISTRICT 1 COUNTY COMMISSIONER 1,,States No Party Preference,Clee Manchester,316
Asotin,COMMISSIONER DISTRICT 1 COUNTY COMMISSIONER 1,,States No Party Preference,Brad Gary,432
Asotin,COMMISSIONER DISTRICT 1 COUNTY COMMISSIONER 1,,States No Party Preference,Brian Shinn,1364
Asotin,COMMISSIONER DISTRICT 1 COUNTY COMMISSIONER 1,,,Write-in,19
Asotin,COMMISSIONER DISTRICT 2 COUNTY COMMISSIONER 2,,Republican,Chris Seubert,2172
Asotin,COMMISSIONER DISTRICT 2 COUNTY COMMISSIONER 2,,Independant,Dennis Plunkett,303
Asotin,COMMISSIONER DISTRICT 2 COUNTY COMMISSIONER 2,,States No Party Preference,Michael (Mike) Henze,511
Asotin,COMMISSIONER DISTRICT 2 COUNTY COMMISSIONER 2,,,Write-in,10
Asotin,COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3,,Republican,Chuck Whitman,1180
Asotin,COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3,,,Write-in,69
Asotin,"Asotin, Columbia, Garfield Superior Court Judge Position 1",,,Brooke J. Burns,3975
Asotin,"Asotin, Columbia, Garfield Superior Court Judge Position 1",,,G. Scott Marinella,1438
Asotin,"Asotin, Columbia, Garfield Superior Court Judge Position 1",,,R. Victor Bottomly,1227
Asotin,"Asotin, Columbia, Garfield Superior Court Judge Position 1",,,Write-in,23
Benton,U.S. Representative,4,Libertarian,Ryan Cooper,1490
Benton,U.S. Representative,4,Republican,"Tracy ""Justice"" Wright",2968
Benton,U.S. Representative,4,Democratic,Douglas E. McKinley,16068
Benton,U.S. Representative,4,Independent,Evan Jones,1390
Benton,U.S. Representative,4,Republican,Sarena Sloot,5230
Benton,U.S. Representative,4,Republican,Dan Newhouse,32210
Benton,U.S. Representative,4,,Write-in,99
Benton,Governor,,StandupAmerica,Alex Tsimerman,32
Benton,Governor,,Republican,Phil Fortunato,2902
Benton,Governor,,Unaffiliated,Ryan Ryals,147
Benton,Governor,,Trump Republican,Leon Aaron Lawson,693
Benton,Governor,,Socialist Workers,Henry Clay Dennison,63
Benton,Governor,,Republican,Tim Eyman,5612
Benton,Governor,,Green,Liz Hallock,317
Benton,Governor,,Trump Republican,Goodspaceguy,154
Benton,Governor,,Democrat,Omari Tahir Garrett,169
Benton,Governor,,Democratic,Don L. Rivers,520
Benton,Governor,,Republican,Martin L. 'Iceman' Wheeler,122
Benton,Governor,,Republican,Raul Garcia,11336
Benton,Governor,,Republican,Tylor Grow,47
Benton,Governor,,Propertarianist,Winston Wilkes,10
Benton,Governor,,States No Party Preference,Brian R. Weed,85
Benton,Governor,,Independent,Thor Amundson,128
Benton,Governor,,Democratic,Gene Hart,240
Benton,Governor,,American Patriot,William (Bill) Miller,48
Benton,Governor,,Republican,Matthew Murray,165
Benton,Governor,,Independent,Dylan B. Nails,39
Benton,Governor,,States No Party Preference,Cameron M. Vessey,21
Benton,Governor,,Fifth Republic,David W. Blomstrom,14
Benton,Governor,,Trump Republican,Anton Sakharov,335
Benton,Governor,,States No Party Preference,Craig Campbell,50
Benton,Governor,,Pre2016 Republican,Nate Herzog,171
Benton,Governor,,States No Party Preference,Cregan M. Newhouse,123
Benton,Governor,,Republican,Ian Gonzales,102
Benton,Governor,,Democratic,Cairo D'Almeida,237
Benton,Governor,,Independent,Elaina J. Gonzalez,147
Benton,Governor,,Democratic,Jay Inslee,17787
Benton,Governor,,Republican,Joshua Freed,6444
Benton,Governor,,Cascadia Labour,David Voltz,10
Benton,Governor,,New-Liberty,Joshua Wolf,72
Benton,Governor,,Republican,Loren Culp,14134
Benton,Governor,,Republican,Richard L. Carpenter,200
Benton,Governor,,Republican,Bill Hirt,86
Benton,Governor,,,Write-in,59
Benton,Lt. Governor,,Republican,Joseph Brumbles,7026
Benton,Lt. Governor,,Libertarian,Jared Frerichs,871
Benton,Lt. Governor,,Republican,Ann Davison Sattler,8585
Benton,Lt. Governor,,Democratic,James R. Rafferty,2638
Benton,Lt. Governor,,Democratic,Marko Liias,4551
Benton,Lt. Governor,,Libertarian,Matt Seymour,961
Benton,Lt. Governor,,Democratic,Michelle Jasmer,4976
Benton,Lt. Governor,,Republican,Bill Penor,2412
Benton,Lt. Governor,,Republican,Richard (Dick) Muri,7375
Benton,Lt. Governor,,Democratic,Denny Heck,6487
Benton,Lt. Governor,,Republican,Marty McClendon,12351
Benton,Lt. Governor,,,Write-in,226
Benton,Secretary of State,,Independent,Ed Minger,2512
Benton,Secretary of State,,Progressive,Gentry Lange,1005
Benton,Secretary of State,,Republican,Kim Wyman,41594
Benton,Secretary of State,,Democratic,Gael Tarleton,15922
Benton,Secretary of State,,,Write-in,75
Benton,State Treasurer,,Republican,Duane A. Davidson,42771
Benton,State Treasurer,,Democratic,Mike Pellicciotti,18148
Benton,State Treasurer,,,Write-in,74
Benton,State Auditor,,Democratic,Joshua Casey,5743
Benton,State Auditor,,Republican,Chris Leyba,38209
Benton,State Auditor,,Democratic,Pat (Patrice) McCarthy,16211
Benton,State Auditor,,,Write-in,81
Benton,Attorney General,,Republican,Matt Larkin,22329
Benton,Attorney General,,GOP,Mike Vaska,4989
Benton,Attorney General,,Republican,Brett Rogers,12797
Benton,Attorney General,,Democratic,Bob Ferguson,20523
Benton,Attorney General,,,Write-in,69
Benton,Commissioner of Public Lands,,Republican,Cameron Whitney,9587
Benton,Commissioner of Public Lands,,Republican,Steve Sharon,8615
Benton,Commissioner of Public Lands,,Democratic,Hilary Franz,16706
Benton,Commissioner of Public Lands,,Libertarian,Kelsey Reyes,2256
Benton,Commissioner of Public Lands,,Republican,Maryam Abasbarzy,1076
Benton,Commissioner of Public Lands,,Republican,Sue Kuehl Pederson,17305
Benton,Commissioner of Public Lands,,Democratic,Frank Wallbrown,2939
Benton,Commissioner of Public Lands,,,Write-in,92
Benton,Superintendent of Public Instruction,,,Ron Higgins,17847
Benton,Superintendent of Public Instruction,,,Maia Espinoza,12754
Benton,Superintendent of Public Instruction,,,Stan Lippmann,2262
Benton,Superintendent of Public Instruction,,,David Spring,3557
Benton,Superintendent of Public Instruction,,,Dennis Wick,3976
